YEAR,TEAM ID,TEAM,CONF,SEED,ROUND,W,L,win_pct,KADJ EM,KADJ O,KADJ D,BARTHAG,BADJ EM,3PT%,3PTR,3PT%D,3PTRD,EFG%,EFG%D,2PT%,2PT%D,2PTR,2PTRD,KADJ T,TALENT,EXP,WAB,ELITE SOS,THREES FG%,THREES SHARE,THREES FG%D,THREES D SHARE,CLOSE TWOS FG%,CLOSE TWOS SHARE,FARTHER TWOS FG%,FARTHER TWOS SHARE,DUNKS FG%,DUNKS SHARE,tournament_round,made_tournament,reached_s16,has_shot_splits,three_rate_category,three_pct_category,three_pct_net,three_rate_net,three_value,K TEMPO,FT%,FTR,PPPO,GAMES,3PA,3PM
2021,157,Oregon,P12,7,16,20,6,76.92308,17.6799,114.453,96.7728,0.877,17.9,37.9,38.0,33.6,39.2,54.4,50.1,52.9,49.9,62.0,60.8,67.2355,49.314,2.265,4.8,31.097,37.7,37.7,34.3,38.7,61.6,38.4,39.6,23.9,93.5,7.5,4,0,1,1,Mid-High (Q3),High (Q4),4.299999999999997,-1.2000000000000028,43.205999999999996,67.8562,70.4,26.8,1.096,26,576,218
2021,158,Oregon St.,P12,12,8,16,12,57.14286,10.1728,109.326,99.1533,0.766,10.7,34.6,35.5,31.4,37.7,48.7,50.4,46.9,52.5,64.5,62.3,65.3971,34.182,2.035,0.4,34.218,35.1,35.3,30.6,38.7,56.9,31.4,37.6,33.3,92.0,4.4,5,0,1,1,Mid-High (Q3),Mid-Low (Q2),3.200000000000003,-2.200000000000003,36.849000000000004,65.632,76.0,34.0,1.043,28,552,191
2021,167,Purdue,B10,4,64,18,9,66.66667,22.2716,113.612,91.3407,0.89,18.5,33.5,37.5,31.5,45.7,51.4,48.6,52.1,49.7,62.5,54.3,66.4842,60.403,1.041,3.7,36.431,33.3,37.8,31.8,45.3,60.5,32.9,41.9,29.3,83.9,8.8,2,1,0,1,Mid-High (Q3),Low (Q1),2.0,-8.200000000000003,37.6875,66.7936,71.1,32.2,1.06,27,570,191
2021,172,Rutgers,B10,10,32,15,11,57.69231,18.1428,108.651,90.5084,0.846,14.7,31.1,32.7,32.1,35.6,50.2,47.7,51.9,47.4,67.3,64.4,67.7741,55.802,1.953,1.7,38.152,31.3,33.3,32.3,35.5,59.9,37.0,41.4,29.7,83.5,9.9,3,0,0,1,Mid-Low (Q2),Low (Q1),-1.0,-2.8999999999999986,30.509100000000004,68.5249,63.2,27.7,1.016,26,502,156
2021,179,San Diego St.,MWC,6,64,22,4,84.61538,21.296,110.835,89.5391,0.926,22.0,37.5,39.5,32.8,45.5,52.7,46.7,50.5,44.6,60.5,54.5,66.0736,26.167,2.399,3.1,18.796,36.8,40.4,33.8,45.9,62.4,28.0,39.8,31.6,88.5,6.6,2,1,0,1,High (Q4),Mid-High (Q3),4.700000000000003,-6.0,44.4375,66.8552,71.9,34.3,1.097,26,579,217
2021,191,St. Bonaventure,A10,9,64,16,4,80.0,20.8204,111.309,90.4885,0.889,18.2,35.4,31.9,30.6,43.2,50.5,45.5,49.3,45.1,68.1,56.8,65.1595,0.359,1.928,1.9,21.02,34.4,31.9,30.7,43.1,58.3,40.9,34.8,27.2,97.1,8.4,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),4.799999999999997,-11.300000000000004,33.87779999999999,65.1656,73.4,27.8,1.08,20,370,131
2021,196,Syracuse,ACC,11,16,16,9,64.0,16.2268,113.82,97.5937,0.837,14.9,33.8,39.2,31.7,43.9,50.7,48.5,50.8,49.2,60.8,56.1,69.2068,64.21,1.527,0.5,28.455,34.8,40.5,31.8,44.2,65.6,25.6,39.3,33.9,93.4,6.1,4,0,1,1,Mid-High (Q3),Low (Q1),2.099999999999998,-4.699999999999996,39.748799999999996,69.6241,78.4,28.4,1.082,25,597,202
2021,199,Tennessee,SEC,5,64,18,8,69.23077,21.0624,108.804,87.7414,0.916,20.3,33.8,34.3,31.8,38.1,50.1,45.9,49.8,44.8,65.7,61.9,67.3118,75.912,1.471,2.3,29.656,33.1,34.6,32.5,38.0,62.6,30.3,38.3,35.1,84.4,8.9,2,1,0,1,Mid-Low (Q2),Low (Q1),1.9999999999999964,-3.8000000000000043,34.780199999999994,68.813,74.6,35.1,1.054,26,512,173
2021,200,Texas,B12,3,64,19,7,73.07692,20.5822,113.848,93.2661,0.912,20.9,35.7,41.9,32.3,33.4,52.9,46.7,52.4,45.8,58.1,66.6,69.2079,88.6,2.109,4.2,32.75,35.7,42.1,31.7,33.1,62.0,36.2,36.3,21.6,88.2,17.1,2,1,0,1,High (Q4),Mid-Low (Q2),3.4000000000000057,8.5,44.874900000000004,69.609,70.8,34.0,1.065,26,622,222
2021,203,Texas Southern,SWAC,16,64,15,8,65.21739,-6.05453,98.9834,105.038,0.353,-5.3,27.7,27.8,32.4,37.9,48.3,46.5,51.0,45.2,72.2,62.1,71.9846,13.802,2.509,-4.4,12.242,27.7,27.3,32.3,38.5,58.6,44.8,36.2,27.9,88.7,6.6,2,1,0,1,Low (Q1),Low (Q1),-4.699999999999999,-10.099999999999998,23.1018,73.4549,70.8,38.9,0.997,23,377,104
2021,204,Texas Tech,B12,6,32,17,10,62.96296,20.9465,112.362,91.4155,0.909,20.2,34.6,31.4,35.0,38.6,49.7,47.8,48.7,44.8,68.6,61.4,65.3672,53.387,1.42,0.9,32.227,35.4,31.3,34.2,38.2,59.5,34.3,36.2,34.4,94.6,4.9,3,0,0,1,Low (Q1),Mid-Low (Q2),-0.3999999999999986,-7.200000000000003,32.5932,66.9686,71.1,39.3,1.081,27,482,167
2021,210,UC Santa Barbara,BW,12,64,20,4,83.33333,12.2317,109.242,97.0104,0.793,11.9,34.8,33.8,33.4,30.9,53.0,47.7,53.4,46.6,66.2,69.1,66.1183,53.867,2.321,0.1,11.813,34.3,34.0,33.1,31.4,60.3,37.9,43.5,28.1,87.5,7.0,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),1.3999999999999986,2.8999999999999986,35.28719999999999,66.6897,76.3,35.5,1.097,24,446,155
2021,212,UCLA,P12,11,4,17,9,65.38462,15.9175,113.403,97.4859,0.878,18.0,36.7,31.7,35.1,39.0,52.0,50.7,50.6,49.4,68.3,61.0,64.6928,82.595,1.376,2.6,34.379,37.2,31.6,33.7,37.7,61.1,28.4,42.6,40.0,90.0,3.9,6,0,1,1,Mid-Low (Q2),Mid-High (Q3),1.6000000000000014,-7.300000000000001,34.901700000000005,65.2619,72.1,32.6,1.083,26,457,168
2021,215,UNC Greensboro,SC,13,64,21,8,72.41379,8.15332,104.118,95.9651,0.619,4.2,30.0,38.9,31.9,42.1,48.2,48.1,50.3,48.3,61.1,57.9,68.4895,14.285,1.735,-3.4,10.509,29.9,39.0,31.5,41.3,59.6,34.5,37.1,26.5,84.3,7.0,2,1,0,1,Mid-High (Q3),Low (Q1),-1.8999999999999986,-3.200000000000003,35.01,70.3313,68.3,23.8,1.042,29,734,220
2021,218,USC,P12,6,8,22,7,75.86207,22.2245,112.883,90.6583,0.932,23.1,34.8,31.2,34.2,35.3,52.1,45.4,52.1,42.2,68.8,64.7,67.2898,47.985,1.679,5.5,32.675,36.0,31.0,33.3,35.1,62.1,32.4,43.4,36.6,91.4,10.6,5,0,1,1,Low (Q1),Mid-Low (Q2),0.5999999999999943,-4.099999999999998,32.572799999999994,67.5611,64.7,37.5,1.089,29,518,180
2021,221,Utah St.,MWC,11,64,19,8,70.37037,16.51,105.729,89.2192,0.862,15.4,33.6,32.5,33.0,40.2,49.8,45.6,49.6,42.9,67.5,59.8,68.8615,17.726,1.486,-1.1,17.758,33.2,32.6,33.2,39.8,59.0,39.4,36.9,28.0,88.9,6.4,2,1,0,1,Mid-Low (Q2),Low (Q1),0.6000000000000014,-7.700000000000003,32.760000000000005,69.4931,71.8,29.4,1.045,27,528,177
2021,226,VCU,A10,10,64,19,7,73.07692,15.9115,105.49,89.5783,0.85,14.6,32.9,34.9,30.5,35.1,50.9,45.8,51.7,45.9,65.1,64.9,69.8256,38.761,1.229,1.0,22.145,32.9,34.9,30.5,35.1,59.4,45.2,34.1,19.9,85.1,9.2,2,1,0,1,Mid-Low (Q2),Low (Q1),2.3999999999999986,-0.20000000000000284,34.446299999999994,70.2879,76.1,34.0,1.015,26,507,167
2021,228,Villanova,BE,5,16,16,6,72.72727,22.6184,118.602,95.984,0.907,21.3,35.2,44.6,35.4,40.6,52.8,51.8,52.8,51.0,55.4,59.4,65.0666,73.753,1.829,3.1,30.52,35.3,44.8,34.3,40.5,66.3,30.6,37.4,24.6,87.9,7.3,4,0,1,1,High (Q4),Mid-Low (Q2),-0.19999999999999574,4.0,47.09760000000001,66.2426,76.5,30.0,1.134,22,573,202
2021,229,Virginia,ACC,4,64,18,6,75.0,22.6542,115.637,92.9824,0.91,20.9,38.1,42.3,34.0,37.2,56.1,47.9,55.3,46.1,57.7,62.8,60.0732,55.537,1.879,3.5,30.502,37.5,42.7,33.9,37.5,62.4,32.1,45.4,25.3,94.3,11.6,2,1,0,1,High (Q4),High (Q4),4.100000000000001,5.099999999999994,48.3489,60.7903,81.7,22.0,1.123,24,532,203
2021,230,Virginia Tech,ACC,10,64,15,6,71.42857,15.2207,110.048,94.8276,0.833,14.2,35.7,41.0,33.0,39.3,52.5,48.4,51.7,47.6,59.0,60.7,66.1503,28.989,1.562,0.9,23.498,35.4,41.0,33.1,38.9,61.5,32.3,39.8,26.8,86.7,6.1,2,1,0,1,High (Q4),Mid-Low (Q2),2.700000000000003,1.7000000000000028,43.911,66.4982,69.7,33.2,1.072,21,479,171
2021,235,West Virginia,B12,3,32,18,9,66.66667,20.3206,116.128,95.8073,0.902,20.2,35.7,33.1,32.3,37.3,48.7,50.2,46.4,51.3,66.9,62.7,69.6016,44.317,1.787,3.0,34.198,36.4,33.1,33.5,38.0,58.7,31.6,34.8,35.3,94.8,4.8,3,0,0,1,Mid-Low (Q2),Mid-Low (Q2),3.4000000000000057,-4.199999999999996,35.450100000000006,70.6837,71.7,39.4,1.079,27,542,193
2021,238,Wichita St.,Amer,11,68,14,5,73.68421,11.5469,109.988,98.4414,0.78,11.4,34.5,41.1,30.8,38.2,47.6,47.1,44.7,47.6,58.9,61.8,67.5992,37.445,1.861,1.3,24.799,33.8,40.7,31.1,38.1,59.5,32.1,26.9,27.2,93.2,6.3,1,1,0,1,High (Q4),Mid-Low (Q2),3.6999999999999993,2.8999999999999986,42.538500000000006,67.952,69.9,38.2,1.043,19,454,157
2021,239,Winthrop,BSth,12,64,23,1,95.83333,8.93908,105.093,96.1535,0.73,8.7,35.3,39.3,32.4,36.4,53.0,49.0,53.0,49.2,60.7,63.6,73.6395,6.77,1.933,1.0,5.045,35.2,39.3,32.4,36.8,61.5,33.5,41.4,27.3,88.0,5.4,2,1,0,1,Mid-High (Q3),Mid-Low (Q2),2.8999999999999986,2.8999999999999986,41.61869999999999,72.7021,68.6,35.7,1.094,24,575,203
2021,240,Wisconsin,B10,9,32,17,12,58.62069,22.6545,112.522,89.8672,0.918,21.1,36.0,40.8,33.0,34.2,49.4,47.9,46.3,47.1,59.2,65.8,64.9341,55.41,2.316,2.1,37.996,36.5,40.8,33.5,33.5,59.5,27.4,35.5,31.8,90.7,4.0,3,0,0,1,High (Q4),Mid-High (Q3),3.0,6.599999999999994,44.064,65.7692,76.7,26.9,1.05,29,684,246
2019,1,Abilene Christian,Slnd,15,64,23,6,79.31034,2.08626,103.625,101.539,0.534,1.2,38.3,34.2,33.5,33.4,52.4,49.6,49.8,49.2,65.8,66.6,66.0042,1.775,2.044,-2.5,7.994,37.7,34.5,33.3,33.1,61.7,34.0,36.4,31.5,97.2,3.3,2,1,0,1,Mid-Low (Q2),High (Q4),4.799999999999997,0.8000000000000043,39.2958,66.5681,72.3,34.5,1.068,29,543,208
2019,9,Arizona St.,P12,11,64,22,10,68.75,11.2091,109.774,98.5646,0.773,11.0,34.1,35.7,33.6,43.5,50.8,48.6,50.6,47.2,64.3,56.5,70.4917,71.073,1.328,0.2,21.239,33.6,35.5,33.4,43.5,60.3,40.1,35.2,24.5,88.5,12.0,2,1,0,1,Mid-High (Q3),Mid-Low (Q2),0.5,-7.799999999999997,36.52110000000001,72.1332,67.1,43.6,1.062,32,669,228
2019,12,Auburn,SEC,5,4,25,9,73.52941,23.3317,119.571,96.2397,0.926,23.5,38.1,49.6,35.6,44.1,54.2,51.8,51.3,50.4,50.4,55.9,67.5363,57.754,2.174,6.1,32.322,38.1,49.7,34.8,43.4,62.6,34.1,28.9,16.3,85.1,13.0,6,0,1,1,High (Q4),High (Q4),2.5,5.5,56.692800000000005,68.8594,71.6,31.0,1.138,34,1012,386
2019,14,Baylor,B12,9,32,19,13,59.375,15.2935,113.517,98.2238,0.821,13.9,34.0,40.4,34.1,37.8,50.9,48.6,50.9,47.1,59.6,62.2,65.2511,57.749,1.457,0.9,32.475,34.1,40.9,34.5,38.2,67.6,28.0,36.4,31.1,89.4,9.0,3,0,0,1,High (Q4),Mid-Low (Q2),-0.10000000000000142,2.6000000000000014,41.208,66.6446,67.4,32.6,1.071,32,746,254
2019,15,Belmont,OVC,11,64,25,5,83.33333,13.0739,114.834,101.76,0.785,12.1,37.1,43.8,34.7,34.7,57.8,48.9,59.5,47.2,56.2,65.3,71.1231,6.407,1.44,1.4,14.18,36.8,43.9,34.5,34.2,68.6,40.6,34.2,15.5,96.6,7.7,2,1,0,1,High (Q4),Mid-High (Q3),2.3999999999999986,9.099999999999994,48.7494,74.2457,73.6,28.1,1.16,30,830,308
2019,20,Bradley,MVC,15,64,19,14,57.57576,-0.35828,100.892,101.25,0.469,-1.1,36.8,35.2,33.0,39.6,49.7,47.6,46.7,46.4,64.8,60.4,65.0632,3.589,1.997,-7.6,11.714,37.0,35.3,32.8,39.4,60.0,27.2,36.7,37.4,83.0,4.0,2,1,0,1,Mid-Low (Q2),Mid-High (Q3),3.799999999999997,-4.399999999999999,38.8608,65.8042,69.2,36.3,1.004,33,616,227
2019,23,Buffalo,MAC,6,32,30,3,90.90909,20.337,114.89,94.5531,0.88,18.0,33.6,43.9,29.7,36.1,53.4,47.2,55.8,48.8,56.1,63.9,73.7602,7.39,2.316,5.7,17.002,33.7,44.1,29.3,35.9,62.8,42.6,32.8,13.2,91.0,8.7,3,0,0,1,High (Q4),Low (Q1),3.900000000000002,7.799999999999997,44.251200000000004,74.6814,68.8,32.2,1.13,33,948,319
2019,32,Cincinnati,Amer,7,64,28,6,82.35294,17.0509,111.566,94.515,0.885,18.2,35.0,33.1,35.1,42.8,49.0,48.1,47.3,44.7,66.9,57.2,63.1993,51.633,1.891,5.9,24.662,34.5,33.3,35.5,42.8,60.8,30.6,36.4,36.1,88.8,7.3,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),-0.10000000000000142,-9.699999999999996,34.755,64.8024,70.4,38.1,1.098,34,642,225
2019,36,Colgate,Pat,15,64,23,10,69.69697,4.2867,110.038,105.751,0.577,2.9,39.1,41.0,33.9,40.9,55.9,50.6,53.9,50.4,59.0,59.1,66.3489,10.836,1.573,-4.1,11.298,39.5,41.4,33.9,40.9,60.3,39.0,40.1,19.7,93.6,4.2,2,1,0,1,High (Q4),High (Q4),5.200000000000003,0.10000000000000142,48.093,67.5448,74.3,28.9,1.107,33,759,297
2019,50,Duke,ACC,1,8,29,5,85.29412,31.9925,120.084,88.0911,0.97,31.0,30.2,37.6,29.3,34.7,53.4,44.6,58.3,44.9,62.4,65.3,72.2115,88.931,0.687,11.2,37.373,30.8,37.3,29.9,35.0,69.6,41.1,36.0,21.6,90.7,14.3,5,0,1,1,Mid-High (Q3),Low (Q1),0.8999999999999986,2.8999999999999986,34.065599999999996,73.6764,69.0,34.6,1.129,34,814,246
2019,54,Fairleigh Dickinson,NEC,16,64,18,13,58.06452,-4.2487,106.184,110.432,0.357,-5.5,40.4,35.0,34.3,38.5,54.5,51.5,51.2,51.6,65.0,61.5,66.7742,0.2,1.741,-9.2,7.488,40.2,35.2,35.2,38.5,58.4,44.5,34.3,20.2,95.4,7.4,2,1,0,1,Mid-Low (Q2),High (Q4),6.100000000000001,-3.5,42.419999999999995,67.8895,74.3,35.5,1.083,31,589,238
2019,55,Florida,SEC,10,32,19,15,55.88235,18.3239,110.219,91.895,0.892,18.4,33.5,43.4,32.0,38.0,49.9,48.4,49.8,48.6,56.6,62.0,62.6903,79.849,1.39,0.6,34.588,33.4,43.2,31.6,38.1,61.7,30.5,35.3,26.3,84.8,6.9,3,0,0,1,High (Q4),Low (Q1),1.5,5.399999999999999,43.617,64.8004,71.8,30.4,1.042,34,819,274
2019,58,Florida St.,ACC,4,16,27,7,79.41176,22.5574,112.987,90.4293,0.898,19.2,33.6,38.3,32.6,38.8,50.7,47.3,51.0,46.2,61.7,61.2,68.2507,59.895,1.929,7.7,32.314,33.2,37.7,33.5,38.8,63.3,38.0,31.4,24.2,92.6,15.9,4,0,1,1,Mid-High (Q3),Low (Q1),1.0,-0.5,38.6064,69.2552,74.1,36.3,1.067,34,750,252
2019,61,Gardner Webb,BSth,16,64,20,11,64.51613,-0.74352,107.475,108.218,0.454,-1.7,37.7,37.3,33.8,45.0,54.8,50.2,53.8,49.9,62.7,55.0,67.0883,0.2,1.73,-4.9,13.189,37.7,37.6,33.7,44.9,62.9,42.6,33.9,19.8,87.7,5.2,2,1,0,1,Mid-High (Q3),High (Q4),3.9000000000000057,-7.700000000000003,42.1863,68.3164,71.6,39.2,1.083,31,621,234
2019,66,Georgia St.,SB,14,64,23,9,71.875,5.59737,107.886,102.289,0.667,6.3,38.4,43.7,33.0,45.7,54.4,50.1,51.8,50.5,56.3,54.3,69.8602,41.152,2.184,-1.1,15.85,38.1,43.5,32.8,45.7,57.3,40.0,36.2,16.5,77.2,7.4,2,1,0,1,High (Q4),High (Q4),5.399999999999999,-2.0,50.342400000000005,71.0957,65.6,35.7,1.066,32,802,308
2019,68,Gonzaga,WCC,1,8,30,3,90.90909,32.7887,125.125,92.336,0.971,32.5,36.5,35.3,30.9,34.6,59.6,44.2,62.3,43.1,64.7,65.4,69.7687,55.473,1.839,7.1,21.704,36.3,35.3,30.4,34.9,70.2,43.5,43.5,21.2,92.2,11.5,5,0,1,1,Mid-Low (Q2),Mid-High (Q3),5.600000000000001,0.6999999999999957,38.6535,71.5883,76.7,36.0,1.241,33,705,257
2019,76,Houston,Amer,3,16,31,3,91.17647,22.4249,114.118,91.6934,0.932,23.2,35.9,42.9,27.6,41.1,52.1,42.4,50.8,43.1,57.1,58.9,66.1482,36.791,1.802,7.9,21.749,35.5,42.8,27.9,41.1,65.7,27.3,38.0,29.9,90.9,7.9,4,0,1,1,High (Q4),Mid-High (Q3),8.299999999999997,1.7999999999999972,46.20329999999999,67.4728,70.2,31.9,1.12,34,871,313
2019,81,Iona,MAAC,16,64,17,15,53.125,-3.07828,106.514,109.593,0.372,-4.9,35.1,43.6,36.8,42.9,53.0,52.3,53.3,50.2,56.4,57.1,70.5217,7.379,2.012,-10.2,9.366,35.1,44.5,36.6,42.4,58.5,38.9,40.8,16.6,80.6,2.9,2,1,0,1,High (Q4),Mid-Low (Q2),-1.6999999999999957,0.7000000000000028,45.9108,71.3027,74.1,37.1,1.077,32,803,282
2019,82,Iowa,B10,10,32,22,11,66.66667,15.9555,117.163,101.207,0.844,15.9,36.1,39.0,32.6,41.4,52.6,51.6,51.5,53.4,61.0,58.6,69.3715,55.647,1.504,3.2,31.994,36.4,39.0,32.4,41.2,62.3,36.5,35.2,24.5,86.8,7.4,3,0,0,1,Mid-High (Q3),Mid-High (Q3),3.5,-2.3999999999999986,42.23700000000001,70.2251,74.0,42.3,1.106,33,732,264
2019,83,Iowa St.,B12,6,64,23,11,67.64706,21.8472,118.992,97.1452,0.915,22.1,36.5,39.6,33.8,39.3,54.9,48.5,55.0,47.1,60.4,60.7,67.6056,56.016,1.485,4.3,33.257,36.3,39.6,33.6,39.2,74.0,30.4,35.7,29.9,91.9,6.0,2,1,0,1,High (Q4),Mid-High (Q3),2.700000000000003,0.30000000000000426,43.362,68.6743,73.2,30.3,1.127,34,790,288
2019,86,Kansas,B12,4,32,25,9,73.52941,20.7051,112.746,92.0406,0.908,20.3,35.0,35.0,33.6,41.4,52.3,47.8,52.2,45.9,65.0,58.6,69.9355,89.423,1.073,8.3,38.465,35.0,34.9,33.6,41.8,62.8,40.0,36.4,25.0,94.3,6.4,3,0,0,1,Mid-Low (Q2),Mid-Low (Q2),1.3999999999999986,-6.399999999999999,36.75,70.6439,69.7,32.9,1.055,34,695,243
2019,87,Kansas St.,B12,4,64,25,8,75.75758,20.2225,107.96,87.7377,0.906,19.0,33.6,38.2,31.2,42.8,49.5,48.1,49.0,49.1,61.8,57.2,63.0414,48.118,2.149,6.6,32.441,33.4,38.4,31.4,42.9,61.5,29.1,37.5,32.5,86.7,7.8,2,1,0,1,Mid-High (Q3),Low (Q1),2.400000000000002,-4.599999999999994,38.50560000000001,64.9201,66.4,30.7,1.013,33,694,233
2019,90,Kentucky,SEC,2,8,27,6,81.81818,27.4133,118.223,90.8094,0.942,25.2,36.4,29.8,35.0,38.3,53.3,47.0,52.7,43.6,70.2,61.7,65.8287,95.376,0.592,8.8,33.711,35.4,29.6,34.3,38.6,67.7,34.0,39.1,36.4,90.8,9.1,5,0,1,1,Low (Q1),Mid-High (Q3),1.3999999999999986,-8.499999999999996,32.541599999999995,67.8907,74.0,42.5,1.126,33,545,198
2019,95,Liberty,BSth,12,32,25,6,80.64516,10.8215,110.565,99.7435,0.73,9.0,36.6,42.0,32.9,37.1,56.1,48.7,56.9,48.4,58.0,62.9,61.7759,0.345,1.845,-0.4,11.295,36.8,42.7,33.3,37.0,60.2,41.4,46.0,15.9,89.7,6.6,3,0,0,1,High (Q4),Mid-High (Q3),3.700000000000003,4.899999999999999,46.116,64.9577,77.9,26.0,1.111,31,709,259
2019,102,Louisville,ACC,7,64,20,13,60.60606,20.9708,113.376,92.4055,0.906,20.2,34.2,43.7,31.7,36.9,50.9,46.4,50.6,45.7,56.3,63.1,67.1312,53.581,1.928,2.3,35.477,34.1,43.8,32.0,37.2,62.8,31.7,34.9,24.6,86.3,9.2,2,1,0,1,High (Q4),Mid-Low (Q2),2.5000000000000036,6.800000000000004,44.83620000000001,68.4904,77.5,35.1,1.071,33,820,280
2019,105,LSU,SEC,3,16,26,6,81.25,20.9656,118.485,97.5196,0.907,21.2,32.3,34.3,34.1,39.1,51.7,50.2,53.4,49.7,65.7,60.9,69.8753,66.287,1.102,7.3,30.387,32.0,34.2,33.7,40.0,64.3,40.3,35.0,25.6,90.0,14.1,4,0,1,1,Mid-Low (Q2),Low (Q1),-1.8000000000000043,-4.800000000000004,33.23669999999999,70.5931,75.4,37.7,1.123,32,660,213
2019,107,Marquette,BE,5,64,24,9,72.72727,18.4207,114.15,95.7294,0.862,16.5,39.3,41.7,31.9,35.7,54.1,45.9,50.5,44.8,58.3,64.3,68.5839,71.641,1.536,2.8,24.34,38.8,41.8,32.4,35.7,57.7,29.9,41.9,28.3,88.1,5.9,2,1,0,1,High (Q4),High (Q4),7.399999999999999,6.0,49.164300000000004,70.6568,75.9,35.9,1.088,33,781,307
2019,109,Maryland,B10,6,32,22,10,68.75,19.9776,113.82,93.8429,0.89,18.7,35.3,37.0,32.0,39.4,51.9,46.0,51.3,44.7,63.0,60.6,65.6376,78.823,0.692,4.2,33.402,34.9,37.0,31.9,39.4,60.0,38.8,36.1,24.2,90.7,10.7,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),3.299999999999997,-2.3999999999999986,39.183,66.2805,74.8,32.9,1.076,32,658,232
2019,114,Michigan,B10,2,16,28,6,82.35294,29.4352,115.516,86.081,0.966,29.1,35.0,40.2,28.9,29.1,52.1,44.1,51.8,44.5,59.8,70.9,64.4257,80.432,1.42,9.2,32.909,34.2,39.9,29.1,30.1,66.4,34.6,31.9,25.5,94.1,9.4,4,0,1,1,High (Q4),Mid-Low (Q2),6.100000000000001,11.100000000000001,42.21,65.2647,69.8,27.0,1.078,34,782,274
2019,115,Michigan St.,B10,2,4,28,6,82.35294,31.3607,121.729,90.3679,0.956,28.1,38.4,37.8,31.8,37.0,55.8,43.7,54.8,41.3,62.2,63.0,67.4035,70.057,1.768,10.6,37.031,37.8,37.9,31.6,37.2,66.5,35.0,38.5,27.1,87.6,7.0,6,0,1,1,Mid-High (Q3),High (Q4),6.599999999999998,0.7999999999999972,43.545599999999986,68.4006,75.0,35.0,1.144,34,730,280
2019,118,Minnesota,B10,10,32,21,13,61.76471,14.4575,110.671,96.2136,0.809,12.9,32.1,28.8,33.9,33.7,48.3,49.1,48.4,48.3,71.2,66.3,67.4509,71.523,1.7,2.7,34.824,31.7,29.6,34.0,33.9,59.9,40.9,32.7,29.6,87.2,8.7,3,0,0,1,Low (Q1),Low (Q1),-1.7999999999999972,-4.900000000000002,27.734400000000008,67.9778,67.9,42.0,1.038,34,552,177
2019,119,Mississippi,SEC,8,64,20,12,62.5,15.0831,112.779,97.6963,0.86,16.5,35.8,39.5,37.2,34.9,53.0,50.6,52.6,47.8,60.5,65.1,68.3346,48.937,1.67,1.0,28.95,35.8,39.9,37.4,34.5,68.3,28.5,38.6,31.6,85.7,7.3,2,1,0,1,High (Q4),Mid-High (Q3),-1.4000000000000057,4.600000000000001,42.423,69.2037,78.3,31.7,1.085,32,725,260
2019,120,Mississippi St.,SEC,5,64,23,10,69.69697,20.6776,117.395,96.7173,0.895,19.8,37.8,39.0,35.3,36.2,54.6,50.1,53.3,48.5,61.0,63.8,67.4194,82.586,1.657,4.6,32.171,37.7,39.1,35.7,36.6,64.4,32.5,40.8,28.5,83.9,12.3,2,1,0,1,Mid-High (Q3),High (Q4),2.5,2.799999999999997,44.226,68.5278,71.5,32.3,1.12,33,747,282
2019,123,Montana,BSky,15,64,24,8,75.0,3.54691,107.36,103.814,0.595,3.5,38.3,38.3,34.6,36.2,56.7,50.0,56.2,49.0,61.7,63.8,66.5497,19.258,2.401,-3.0,9.661,37.8,38.3,34.4,36.1,65.0,39.0,39.6,22.7,92.5,5.8,2,1,0,1,Mid-High (Q3),High (Q4),3.6999999999999957,2.0999999999999943,44.00669999999999,68.3879,69.6,32.0,1.117,32,690,264
2019,128,Murray St.,OVC,12,32,25,4,86.2069,13.3317,112.038,98.706,0.79,12.0,34.4,36.9,28.5,35.4,55.2,46.4,57.2,48.4,63.1,64.6,69.0116,8.231,1.497,1.3,12.081,34.9,36.6,28.9,35.8,65.1,45.4,33.8,18.0,89.0,13.8,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),5.899999999999999,1.5,38.080799999999996,71.1289,74.1,33.2,1.147,29,647,223
2019,130,Nevada,MWC,7,64,29,4,87.87879,18.9229,114.0,95.0771,0.873,17.4,35.1,42.8,33.4,40.0,54.1,47.6,55.1,46.0,57.2,60.0,69.2146,35.414,2.696,4.1,15.433,34.7,42.8,33.2,39.9,65.2,35.5,38.0,21.7,93.8,11.3,2,1,0,1,High (Q4),Mid-Low (Q2),1.7000000000000028,2.799999999999997,45.068400000000004,70.9379,70.8,40.7,1.137,33,831,292
2019,132,New Mexico St.,WAC,12,64,28,4,87.5,13.588,112.605,99.0173,0.802,12.8,34.2,46.2,33.3,38.9,54.0,48.7,56.4,47.9,53.8,61.1,65.5861,13.806,2.0,1.6,10.958,33.8,46.5,33.4,39.5,63.5,40.1,37.5,13.3,98.5,6.5,2,1,0,1,High (Q4),Mid-Low (Q2),0.9000000000000057,7.300000000000004,47.4012,67.9012,67.3,34.1,1.142,32,875,299
