YEAR,TEAM ID,TEAM,CONF,SEED,ROUND,W,L,win_pct,GAMES,KADJ EM,KADJ O,KADJ D,BARTHAG,BADJ EM,3PT%,3PTR,3PT%D,3PTRD,EFG%,EFG%D,2PT%,2PT%D,2PTR,2PTRD,KADJ T,K TEMPO,PPPO,FT%,FTR,TALENT,EXP,WAB,ELITE SOS,THREES FG%,THREES SHARE,THREES FG%D,THREES D SHARE,CLOSE TWOS FG%,CLOSE TWOS SHARE,FARTHER TWOS FG%,FARTHER TWOS SHARE,DUNKS FG%,DUNKS SHARE,tournament_round,made_tournament,reached_s16,has_shot_splits,three_rate_category,three_pct_category,three_pct_net,three_rate_net,three_value,3PA,3PM,2PA,2PM
2026,201,Texas A&M,SEC,10,0,21,11,65.625,32,18.6679,119.69,101.022,0.873,18.498,36.2,46.3,31.7,41.5,54.2,50.8,54.1,53.1,53.7,58.5,70.4548,72.6275,1.182,73.7,37.4,29.541,2.497,1.6,32.472,36.2,46.3,31.7,41.5,58.5,41.5,39.0,12.2,85.5,6.9,0,0,0,1,High (Q4),Mid-High (Q3),4.5000000000000036,4.799999999999997,50.2818,935,338,1085,587
2026,204,Texas Tech,B12,5,0,22,10,68.75,32,25.2243,125.05,99.8259,0.944,27.504,39.3,48.0,31.5,35.0,56.2,49.4,53.6,50.6,52.0,65.0,66.185,67.9599,1.179,71.5,27.1,41.675,1.601,5.0,40.139,39.3,48.0,31.5,35.0,63.3,25.7,44.1,26.3,85.7,6.2,0,0,0,1,High (Q4),High (Q4),7.799999999999997,13.0,56.59199999999999,934,367,1012,542
2026,205,Troy,SB,13,0,20,11,64.51612903,31,1.72038,110.717,108.997,0.544,1.678,33.2,45.6,31.3,38.4,51.9,50.1,53.7,52.0,54.4,61.6,64.8776,67.0265,1.12,73.8,36.3,0.2,1.897,-6.2,11.323,33.2,45.6,31.3,38.4,57.4,44.2,37.4,10.2,85.9,7.7,0,0,0,1,High (Q4),Low (Q1),1.9000000000000021,7.200000000000003,45.41760000000001,813,270,969,520
2026,211,UCF,B12,10,0,21,11,65.625,32,15.0386,120.452,105.413,0.812,14.327,36.2,34.4,34.0,39.7,52.8,52.4,52.1,53.2,65.6,60.3,69.2088,70.6277,1.137,74.0,30.8,42.096,2.429,2.1,33.921,36.2,34.4,34.0,39.7,60.8,39.2,39.2,26.4,94.2,6.5,0,0,0,1,Mid-Low (Q2),Mid-High (Q3),2.200000000000003,-5.300000000000004,37.3584,689,249,1312,684
2026,212,UCLA,B10,7,0,23,11,67.64705882,34,21.667,123.728,102.061,0.911,22.757,38.2,35.9,31.8,44.7,53.9,50.4,52.0,52.7,64.1,55.3,64.6449,65.6763,1.17,76.7,33.1,70.281,2.244,3.6,36.27,38.2,35.9,31.8,44.7,62.4,31.4,42.1,32.7,88.7,5.6,0,0,0,1,Mid-High (Q3),High (Q4),6.400000000000002,-8.800000000000004,41.141400000000004,704,269,1258,654
2026,213,UMBC,AE,16,0,22,8,73.33333333,30,-1.66619,108.224,109.89,0.456,-1.675,35.9,38.8,32.2,37.8,53.9,49.2,54.0,49.7,61.2,62.2,66.188,66.4161,1.126,76.4,33.8,7.798,2.082,-5.1,7.273,35.9,38.8,32.2,37.8,61.6,37.9,41.5,23.3,87.7,5.5,0,0,0,1,Mid-High (Q3),Mid-High (Q3),3.6999999999999957,1.0,41.78759999999999,651,234,1028,555
2026,221,Utah St.,MWC,9,0,27,6,81.81818182,33,20.7574,122.132,101.374,0.895,20.943,35.1,40.7,33.9,40.9,56.6,49.6,59.3,48.7,59.3,59.1,67.6962,68.3248,1.191,70.6,38.7,26.458,2.185,4.0,23.033,35.1,40.7,33.9,40.9,65.0,45.2,41.1,14.1,85.4,11.4,0,0,0,1,High (Q4),Mid-Low (Q2),1.2000000000000028,-0.19999999999999574,42.85710000000001,778,273,1133,672
2026,225,Vanderbilt,SEC,5,0,26,8,76.47058824,34,27.5051,126.805,99.2995,0.946,28.113,35.5,43.6,32.2,37.9,55.3,48.8,56.8,49.1,56.4,62.1,68.8493,70.7876,1.211,79.3,38.2,35.964,2.308,7.3,37.121,35.5,43.6,32.2,37.9,66.0,35.8,40.8,20.6,88.7,9.0,0,0,0,1,High (Q4),Mid-Low (Q2),3.299999999999997,5.700000000000003,46.434,902,320,1167,663
2026,226,VCU,A10,11,0,27,7,79.41176471,34,17.2061,119.872,102.666,0.843,16.197,36.7,43.8,33.1,34.7,54.1,48.9,53.3,48.4,56.2,65.3,68.5071,69.3654,1.176,73.9,43.7,21.117,1.703,1.7,19.63,36.7,43.8,33.1,34.7,57.8,39.7,42.6,16.5,85.3,9.8,0,0,0,1,High (Q4),Mid-High (Q3),3.6000000000000014,9.099999999999994,48.2238,865,317,1109,591
2026,228,Villanova,BE,8,0,24,8,75.0,32,19.9691,120.369,100.4,0.881,19.073,35.3,45.7,33.9,36.9,53.7,51.3,54.4,51.5,54.3,63.1,65.1979,66.4864,1.148,69.4,31.3,63.75,1.548,3.9,30.123,35.3,45.7,33.9,36.9,62.4,35.4,39.4,19.0,77.4,6.0,0,0,0,1,High (Q4),Mid-Low (Q2),1.3999999999999986,8.800000000000004,48.3963,864,305,1028,559
2026,229,Virginia,ACC,3,0,29,5,85.29411765,34,26.7098,122.516,95.8064,0.943,26.419,35.9,46.5,30.9,37.5,54.6,45.3,55.2,44.7,53.5,62.5,65.7342,66.5116,1.191,72.6,33.0,53.814,1.724,7.8,30.582,35.9,46.5,30.9,37.5,60.8,36.3,43.5,17.2,86.7,9.5,0,0,0,1,High (Q4),Mid-High (Q3),5.0,9.0,50.0805,941,338,1082,597
2026,240,Wisconsin,B10,5,0,24,10,70.58823529,34,23.3936,125.348,101.954,0.929,25.535,36.1,52.6,33.3,40.2,54.5,51.3,54.8,52.3,47.4,59.8,68.7128,68.9386,1.188,78.6,31.9,38.623,1.871,5.4,38.176,36.1,52.6,33.3,40.2,61.4,32.3,40.7,15.1,87.0,5.4,0,0,0,1,High (Q4),Mid-High (Q3),2.8000000000000043,12.399999999999999,56.96580000000001,1092,394,985,540
2026,242,Wright St.,Horz,14,0,21,11,65.625,32,2.04414,112.057,110.013,0.587,3.382,36.1,33.7,33.6,34.2,54.4,52.1,54.5,52.9,66.3,65.8,67.1597,69.0191,1.154,74.5,38.0,0.2,1.245,-6.6,9.832,36.1,33.7,33.6,34.2,61.6,45.9,38.6,20.4,91.2,5.5,0,0,0,1,Mid-Low (Q2),Mid-High (Q3),2.5,-0.5,36.4971,626,226,1233,672
2025,2,Akron,MAC,13,64,26,6,81.25,32,6.57261,113.749,107.176,0.672,6.861,36.6,45.4,31.9,38.0,55.4,49.5,55.8,50.6,54.6,62.0,71.4456,72.4588,1.156,74.9,26.8,16.228,2.383,-1.8,9.759,36.6,45.4,31.9,38.0,61.8,38.2,42.0,16.5,85.9,7.0,2,1,0,1,High (Q4),Mid-High (Q3),4.700000000000003,7.399999999999999,49.8492,930,340,1118,624
2025,3,Alabama,SEC,2,8,25,8,75.75758,33,29.9064,126.598,96.6919,0.962,31.278,35.0,46.2,30.8,35.1,56.3,47.9,59.7,48.8,53.8,64.9,74.9404,76.2512,1.187,71.6,40.1,58.572,1.819,9.8,46.471,35.0,46.2,30.8,35.1,62.4,42.0,50.0,11.8,90.4,13.7,5,0,1,1,High (Q4),Mid-Low (Q2),4.199999999999999,11.100000000000001,48.510000000000005,977,342,1137,679
2025,4,Alabama St.,SWAC,16,64,18,15,54.54545,33,-9.235,101.454,110.689,0.27,-9.091,32.9,42.9,33.4,39.5,47.1,50.3,45.4,50.4,57.1,60.5,67.824,69.0571,1.041,69.8,29.9,4.049,2.346,-10.2,11.608,32.9,42.9,33.4,39.5,53.1,36.6,31.5,20.5,77.0,5.2,2,1,0,1,High (Q4),Low (Q1),-0.5,3.3999999999999986,42.342299999999994,884,291,1178,535
2025,6,American,Pat,16,68,20,12,62.5,32,-5.9762,102.095,108.071,0.335,-6.202,35.1,44.8,33.6,35.7,51.8,52.1,51.1,53.1,55.2,64.3,63.5548,63.6519,1.045,75.9,29.5,0.2,2.039,-8.3,8.755,35.1,44.8,33.6,35.7,58.5,33.8,39.4,21.4,76.2,2.2,1,1,0,1,High (Q4),Mid-Low (Q2),1.5,9.099999999999994,47.1744,757,266,932,476
2025,8,Arizona,B12,4,16,22,12,64.70588,34,25.7423,122.567,96.8244,0.947,27.472,32.4,34.6,33.6,41.9,52.9,48.6,55.1,47.2,65.4,58.1,69.9324,70.2006,1.156,78.4,36.6,66.268,1.92,5.4,44.259,32.4,34.6,33.6,41.9,65.9,39.8,38.4,25.6,95.3,9.5,4,0,1,1,Mid-Low (Q2),Low (Q1),-1.2000000000000028,-7.299999999999997,33.6312,710,230,1342,739
2025,10,Arkansas,SEC,10,16,20,13,60.60606,33,17.6925,112.943,95.2503,0.862,16.449,33.3,36.7,31.9,39.5,52.7,48.3,54.4,48.5,63.3,60.5,69.4097,70.4614,1.083,73.4,35.5,74.808,1.364,1.2,36.561,33.3,36.7,31.9,39.5,64.6,37.2,39.7,26.1,94.5,13.5,4,0,1,1,Mid-High (Q3),Low (Q1),1.3999999999999986,-2.799999999999997,36.6633,703,234,1213,660
2025,12,Auburn,SEC,1,4,28,5,84.84848,33,35.0385,128.505,93.4663,0.976,35.396,36.8,40.6,29.2,34.8,55.7,46.0,56.1,47.2,59.4,65.2,67.6684,68.8568,1.213,74.0,33.5,34.433,2.573,12.5,45.564,36.8,40.6,29.2,34.8,62.7,37.3,44.9,22.2,86.1,13.1,6,0,1,1,High (Q4),Mid-High (Q3),7.599999999999998,5.800000000000004,44.8224,822,302,1202,674
2025,14,Baylor,B12,9,32,18,14,56.25,32,21.1589,120.886,99.7268,0.903,21.224,34.7,40.2,35.4,40.8,51.5,51.2,51.2,49.8,59.8,59.2,64.5974,65.4265,1.132,74.6,31.0,56.146,1.871,2.0,42.981,34.7,40.2,35.4,40.8,62.8,30.2,39.4,29.6,95.6,8.0,3,0,0,1,High (Q4),Mid-Low (Q2),-0.6999999999999957,-0.5999999999999943,41.848200000000006,755,262,1124,575
2025,21,Bryant,AE,15,64,21,11,65.625,32,1.17756,106.725,105.547,0.511,0.413,33.4,34.8,32.2,36.0,51.0,47.7,51.5,47.3,65.2,64.0,72.5242,73.1396,1.095,71.8,30.4,33.52,2.502,-7.1,9.31,33.4,34.8,32.2,36.0,61.2,40.8,35.4,24.4,85.8,8.9,2,1,0,1,Mid-Low (Q2),Low (Q1),1.1999999999999957,-1.2000000000000028,34.86959999999999,720,240,1350,695
2025,25,BYU,B12,6,16,24,9,72.72727,33,22.3965,123.05,100.654,0.938,26.353,37.1,48.3,34.8,44.4,57.2,50.6,58.6,49.3,51.7,55.6,67.3028,67.7804,1.173,70.5,30.2,35.971,1.889,4.8,35.191,37.1,48.3,34.8,44.4,66.5,32.2,45.7,19.4,90.4,9.2,4,0,1,1,High (Q4),Mid-High (Q3),2.3000000000000043,3.8999999999999986,53.75790000000001,934,347,1000,586
2025,33,Clemson,ACC,5,64,27,6,81.81818,33,23.9175,118.69,94.7724,0.927,23.495,37.2,38.4,32.2,38.3,53.6,48.9,52.3,49.3,61.6,61.7,64.3278,65.0748,1.148,76.6,28.2,51.614,2.503,4.9,26.367,37.2,38.4,32.2,38.3,57.9,36.0,44.5,25.6,90.6,5.3,2,1,0,1,Mid-High (Q3),Mid-High (Q3),5.0,0.10000000000000142,42.854400000000005,735,273,1179,617
2025,39,Colorado St.,MWC,12,32,25,9,73.52941,34,17.2994,116.276,98.977,0.876,18.279,36.6,42.8,33.1,37.9,55.8,48.5,56.5,47.7,57.2,62.1,66.0287,66.2955,1.122,77.5,31.8,33.82,2.033,0.9,22.886,36.6,42.8,33.1,37.9,66.6,33.6,42.2,23.6,87.5,4.5,3,0,0,1,High (Q4),Mid-High (Q3),3.5,4.899999999999999,46.994400000000006,794,291,1062,600
2025,40,Connecticut,BE,8,32,23,10,69.69697,33,19.3318,121.965,102.633,0.883,19.585,35.4,42.6,35.1,34.2,55.5,48.3,57.3,46.0,57.4,65.8,63.7849,64.5293,1.182,79.1,30.6,87.492,1.638,2.2,30.085,35.4,42.6,35.1,34.2,63.8,41.3,40.5,16.1,95.0,11.0,3,0,0,1,High (Q4),Mid-Low (Q2),0.29999999999999716,8.399999999999999,45.24119999999999,793,281,1069,613
2025,43,Creighton,BE,9,32,24,10,70.58824,34,18.7025,116.968,98.2653,0.885,19.093,33.9,49.0,32.7,35.2,55.8,47.0,60.5,45.8,51.0,64.8,67.1073,67.6333,1.105,73.3,28.5,59.745,1.954,3.1,31.577,33.9,49.0,32.7,35.2,68.5,35.8,41.8,15.2,90.6,18.3,3,0,0,1,High (Q4),Low (Q1),1.1999999999999957,13.799999999999997,49.83299999999999,940,319,978,592
2025,48,Drake,MVC,11,32,28,3,90.32258,31,14.1426,112.641,98.498,0.823,14.072,35.0,36.8,31.8,39.1,53.8,51.7,54.6,54.3,63.2,60.9,58.8833,59.5278,1.132,70.7,43.0,0.2,2.226,2.3,12.625,35.0,36.8,31.8,39.1,64.4,42.3,34.7,20.9,81.7,7.3,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),3.1999999999999993,-2.3000000000000043,38.64,557,195,957,523
2025,50,Duke,ACC,1,4,31,3,91.17647,34,38.1518,127.999,89.847,0.981,37.181,37.7,45.4,30.9,37.9,57.4,44.5,58.0,43.4,54.6,62.1,65.803,66.5794,1.242,78.4,32.1,80.734,0.968,9.6,30.63,37.7,45.4,30.9,37.9,63.4,39.1,44.4,15.6,89.2,15.1,6,0,1,1,High (Q4),High (Q4),6.800000000000004,7.5,51.3474,912,344,1097,636
2025,55,Florida,SEC,1,1,30,4,88.23529,34,35.8258,127.938,92.1126,0.971,33.693,35.5,43.6,29.6,37.3,55.0,45.3,56.4,45.9,56.4,62.7,69.5912,70.9277,1.206,71.8,32.6,28.619,1.887,11.1,37.75,35.1,43.5,30.2,37.5,65.8,38.3,38.1,18.3,87.5,12.6,8,0,1,1,High (Q4),Mid-Low (Q2),5.899999999999999,6.300000000000004,46.434,950,337,1230,694
2025,65,Georgia,SEC,9,64,20,12,62.5,32,19.3641,115.468,96.1035,0.9,20.152,33.5,36.8,30.9,40.6,52.5,47.2,53.8,47.8,63.2,59.4,66.4963,68.5473,1.103,71.7,39.8,64.946,1.393,2.0,37.778,33.4,36.8,30.9,40.6,62.6,40.3,38.3,22.9,86.1,13.2,2,1,0,1,Mid-High (Q3),Low (Q1),2.6000000000000014,-3.8000000000000043,36.984,667,223,1145,616
2025,68,Gonzaga,WCC,8,32,25,8,75.75758,33,27.2891,123.611,96.3216,0.944,26.877,34.4,33.5,30.2,40.6,55.7,47.5,57.8,49.1,66.5,59.4,70.2431,70.5386,1.215,80.1,30.9,61.194,2.522,2.7,26.112,34.4,33.5,30.2,40.6,66.5,38.7,45.6,27.9,89.0,5.9,3,0,0,1,Mid-Low (Q2),Mid-Low (Q2),4.199999999999999,-7.100000000000001,34.571999999999996,696,239,1381,798
2025,69,Grand Canyon,WAC,13,64,25,7,78.125,32,7.21812,107.859,100.641,0.732,9.061,31.6,33.6,32.1,34.4,51.2,47.0,53.2,46.4,66.4,65.6,71.5151,72.5662,1.077,73.5,43.9,26.711,2.47,-2.5,10.398,31.6,33.6,32.1,34.4,56.7,49.0,43.1,17.4,86.0,8.6,2,1,0,1,Mid-Low (Q2),Low (Q1),-0.5,-0.7999999999999972,31.852800000000006,624,197,1233,656
2025,252,High Point,BSth,13,64,27,5,84.375,32,9.31501,118.496,109.181,0.726,9.573,36.6,39.0,32.9,36.0,56.4,49.1,57.4,48.9,61.0,64.0,66.4904,67.1662,1.211,76.4,37.6,17.054,2.445,-1.8,6.978,36.6,39.0,32.9,36.0,63.6,39.5,45.8,21.5,84.8,9.3,2,1,0,1,Mid-High (Q3),Mid-High (Q3),3.700000000000003,3.0,42.822,717,262,1122,644
2025,76,Houston,B12,1,2,30,4,88.23529,34,35.4439,123.269,87.8253,0.982,36.804,39.8,34.5,30.9,43.1,52.7,44.9,49.0,43.9,65.5,56.9,61.5016,62.4183,1.167,74.1,28.2,75.695,2.278,11.6,38.577,39.8,34.5,30.9,43.1,63.5,24.7,40.3,40.9,90.4,6.3,7,0,1,1,Mid-Low (Q2),High (Q4),8.899999999999999,-8.600000000000001,41.19299999999999,677,269,1284,629
2025,78,Illinois,B10,6,32,21,12,63.63636,33,23.5881,121.633,98.0448,0.923,23.718,31.1,46.9,33.3,30.4,52.3,47.3,57.3,46.1,53.1,69.6,71.4016,72.3857,1.15,75.9,34.6,74.592,1.177,3.4,39.298,31.1,46.9,33.3,30.4,67.8,32.9,40.0,20.1,96.1,6.8,3,0,0,1,High (Q4),Low (Q1),-2.1999999999999957,16.5,43.7577,985,306,1114,638
2025,83,Iowa St.,B12,3,32,24,9,72.72727,33,27.0002,119.483,92.4824,0.948,26.529,35.8,36.9,33.2,40.7,54.6,48.4,55.1,47.5,63.1,59.3,68.6373,69.4841,1.14,75.7,38.5,35.926,2.401,5.4,36.738,35.8,36.9,33.2,40.7,66.7,36.8,38.9,26.4,87.1,5.8,3,0,0,1,Mid-High (Q3),Mid-High (Q3),2.5999999999999943,-3.8000000000000043,39.630599999999994,697,250,1192,657
2025,86,Kansas,B12,7,64,21,12,63.63636,33,23.2603,116.021,92.761,0.927,23.065,35.2,34.3,30.9,40.7,53.1,46.2,53.4,46.1,65.7,59.3,68.4297,69.1559,1.09,71.1,24.3,65.96,2.526,4.1,41.748,35.2,34.3,30.9,40.7,64.1,33.7,42.0,32.0,86.4,11.0,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),4.300000000000004,-6.400000000000006,36.2208,691,243,1324,707
2025,90,Kentucky,SEC,3,16,22,11,66.66667,33,24.2565,123.868,99.6111,0.931,25.148,37.4,41.7,30.8,43.5,56.0,50.4,55.9,53.7,58.3,56.5,71.013,72.7146,1.17,73.8,35.9,46.326,2.329,5.6,43.526,37.4,41.7,30.8,43.5,66.6,36.2,38.5,22.1,92.7,12.7,4,0,1,1,High (Q4),Mid-High (Q3),6.599999999999998,-1.7999999999999972,46.7874,845,316,1182,661
2025,95,Liberty,CUSA,12,64,25,6,80.64516,31,13.5325,112.496,98.9632,0.831,14.579,39.5,47.7,28.0,34.4,58.4,45.9,57.7,48.0,52.3,65.6,65.3931,66.4331,1.115,65.4,30.9,2.365,2.265,-0.32,13.412,39.6,47.5,27.7,34.1,62.7,42.2,38.3,10.3,89.7,8.5,2,1,0,1,High (Q4),High (Q4),11.5,13.300000000000004,56.5245,799,316,877,506
2025,96,Lipscomb,ASun,14,64,23,9,71.875,32,9.48582,112.711,103.225,0.672,6.677,36.7,47.4,31.0,37.2,55.9,48.6,56.7,49.9,52.6,62.8,65.9466,67.3035,1.15,79.6,31.4,0.2,2.583,-4.1,11.694,36.7,47.4,31.0,37.2,64.8,33.9,42.1,18.7,90.0,4.2,2,1,0,1,High (Q4),Mid-High (Q3),5.700000000000003,10.199999999999996,52.187400000000004,858,315,953,540
2025,102,Louisville,ACC,8,64,27,7,79.41176,34,22.6465,118.177,95.5301,0.929,23.683,33.0,48.1,33.7,39.7,53.4,49.2,57.0,48.3,51.9,60.3,68.826,69.0231,1.135,74.4,34.5,20.225,2.555,5.5,29.98,33.0,48.1,33.7,39.7,64.7,35.1,40.9,16.8,85.8,14.1,2,1,0,1,High (Q4),Low (Q1),-0.7000000000000028,8.399999999999999,47.61900000000001,967,319,1044,595
2025,107,Marquette,BE,7,64,23,10,69.69697,33,21.5878,117.695,96.1073,0.898,20.134,32.5,46.3,31.8,39.8,52.0,49.9,54.9,51.3,53.7,60.2,67.6373,68.1294,1.12,72.3,26.1,62.664,2.084,3.6,34.207,32.5,46.3,31.8,39.8,60.4,40.5,38.1,13.2,88.1,5.3,2,1,0,1,High (Q4),Low (Q1),0.6999999999999993,6.5,45.1425,949,308,1100,604
2025,109,Maryland,B10,4,16,25,8,75.75758,33,26.3341,118.089,91.7546,0.945,25.794,37.2,35.5,30.7,35.8,53.8,47.0,52.7,47.6,64.5,64.2,69.8717,70.7574,1.151,75.5,32.9,66.049,1.64,4.6,31.337,37.2,35.5,30.7,35.8,62.5,37.6,38.9,26.9,82.6,8.8,4,0,1,1,Mid-High (Q3),Mid-High (Q3),6.5000000000000036,-0.29999999999999716,39.618,720,268,1309,690
2025,248,McNeese St.,SInd,12,32,25,6,80.64516,31,13.6921,114.303,100.611,0.796,12.672,35.6,36.7,32.2,46.6,53.3,47.5,53.2,46.9,63.3,53.4,65.427,65.821,1.144,70.7,35.7,25.961,2.515,-0.9,12.768,35.6,36.7,32.2,46.6,57.3,44.8,43.1,18.5,91.7,7.5,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),3.3999999999999986,-9.899999999999999,39.195600000000006,650,231,1121,596
2025,111,Memphis,Amer,5,64,29,5,85.29412,34,15.1407,113.302,98.1617,0.806,13.001,38.0,33.1,32.2,40.7,53.6,48.5,52.0,48.6,66.9,59.3,70.8385,71.2981,1.112,70.2,39.4,53.401,2.425,4.9,23.012,38.0,33.1,32.2,40.7,60.3,39.8,39.9,27.1,87.1,10.4,2,1,0,1,Mid-Low (Q2),High (Q4),5.799999999999997,-7.600000000000001,37.734,662,252,1337,695
2025,114,Michigan,B10,5,16,25,9,73.52941,34,21.8201,116.787,94.9671,0.907,20.705,33.4,42.5,31.3,38.9,54.5,46.3,57.7,45.9,57.5,61.1,69.6043,70.7172,1.101,72.8,35.0,57.267,2.239,6.2,37.294,33.4,42.5,31.3,38.9,62.7,42.8,43.1,14.7,89.9,9.6,4,0,1,1,High (Q4),Low (Q1),2.099999999999998,3.6000000000000014,42.584999999999994,837,280,1131,653
2025,115,Michigan St.,B10,2,8,27,6,81.81818,33,27.5664,118.056,90.49,0.941,24.997,30.8,32.7,27.9,41.4,51.2,46.1,53.6,49.1,67.3,58.6,67.7809,69.2266,1.125,78.1,37.8,74.743,1.752,7.8,34.707,30.8,32.7,27.9,41.4,66.3,38.3,36.7,28.9,88.8,12.2,5,0,1,1,Mid-Low (Q2),Low (Q1),2.900000000000002,-8.699999999999996,30.214800000000004,637,196,1311,703
2025,119,Mississippi,SEC,6,16,22,11,66.66667,33,22.0726,117.897,95.8241,0.9,20.445,34.1,40.2,32.7,44.0,51.1,50.5,51.0,51.6,59.8,56.0,68.1108,69.3352,1.105,73.8,35.6,56.397,2.701,4.8,41.324,34.1,40.2,32.7,43.9,62.2,32.6,37.6,27.2,83.6,5.6,4,0,1,1,High (Q4),Mid-Low (Q2),1.3999999999999986,-3.799999999999997,41.12460000000001,791,270,1177,600
2025,120,Mississippi St.,SEC,8,64,21,12,63.63636,33,20.0867,118.786,98.6992,0.889,19.567,31.4,42.3,36.1,44.2,51.7,51.9,55.2,50.1,57.7,55.8,68.2016,69.7482,1.131,70.0,31.6,58.075,2.053,3.0,38.324,31.4,42.3,36.1,44.2,64.2,37.3,38.6,20.4,93.3,12.3,2,1,0,1,High (Q4),Low (Q1),-4.700000000000003,-1.9000000000000057,39.846599999999995,877,275,1197,661
2025,122,Missouri,SEC,6,64,22,11,66.66667,33,24.3888,125.359,100.97,0.934,26.199,37.0,41.5,33.4,38.2,56.2,50.7,56.7,51.1,58.5,61.8,68.279,69.9508,1.203,72.5,46.8,66.184,2.197,3.0,36.393,37.0,41.5,33.4,38.2,65.2,40.0,38.5,18.5,90.6,14.3,2,1,0,1,High (Q4),Mid-High (Q3),3.6000000000000014,3.299999999999997,46.065,788,292,1110,629
2025,123,Montana,BSky,14,64,22,9,70.96774,31,0.39472,110.837,110.443,0.578,3.02,36.5,36.8,33.7,35.0,56.4,52.2,57.3,53.1,63.2,65.0,67.1057,67.4715,1.114,74.6,36.2,0.2,2.148,-3.1,15.101,36.5,36.8,33.7,35.0,65.2,42.8,40.6,20.4,91.0,6.3,2,1,0,1,Mid-High (Q3),Mid-High (Q3),2.799999999999997,1.7999999999999972,40.296,613,224,1054,604
2025,127,Mount St. Mary's,MAAC,16,64,21,12,63.63636,33,-6.67224,100.191,106.864,0.29,-8.039,34.9,41.0,31.4,44.5,51.0,48.0,50.1,48.7,59.0,55.5,67.4378,67.4682,1.014,73.0,31.0,0.853,2.013,-8.2,8.934,34.9,41.0,31.4,44.5,56.9,35.3,40.1,23.7,86.7,6.9,2,1,0,1,High (Q4),Mid-Low (Q2),3.5,-3.5,42.92699999999999,743,259,1068,535
2025,253,Nebraska Omaha,Sum,15,64,20,12,62.5,32,0.511031,111.099,110.588,0.596,3.743,36.7,38.6,35.1,44.5,53.5,53.1,52.5,53.5,61.4,55.5,67.7809,69.0609,1.126,73.3,36.4,0.2,2.432,-6.5,13.045,36.7,38.6,35.1,44.5,62.0,38.0,37.0,23.4,96.1,4.5,2,1,0,1,Mid-High (Q3),Mid-High (Q3),1.6000000000000014,-5.899999999999999,42.4986,719,264,1142,600
2025,131,New Mexico,MWC,10,32,25,7,78.125,32,17.3279,112.545,95.2167,0.867,16.83,34.1,32.2,33.8,38.3,50.8,49.2,50.6,48.2,67.8,61.7,72.7518,72.9099,1.089,68.4,37.8,45.924,2.047,2.8,24.388,34.1,32.2,33.8,38.3,58.4,45.2,35.0,22.6,88.2,6.2,3,0,0,1,Mid-Low (Q2),Mid-Low (Q2),0.30000000000000426,-6.099999999999994,32.9406,642,219,1351,684
2025,134,Norfolk St.,MEAC,16,64,21,10,67.74194,31,-1.52118,107.201,108.723,0.425,-2.814,31.3,27.7,33.9,42.7,52.4,49.7,54.5,48.9,72.3,57.3,66.4103,67.3721,1.103,75.3,39.0,7.466,2.602,-5.3,12.001,31.3,27.7,33.9,42.7,60.7,48.1,42.1,24.1,87.4,7.6,2,1,0,1,Low (Q1),Low (Q1),-2.599999999999998,-15.000000000000004,26.010299999999997,476,149,1241,676
2025,135,North Carolina,ACC,11,64,22,13,62.85714,35,19.5367,118.913,99.3766,0.881,19.02,35.3,37.0,33.5,37.9,54.2,49.6,54.9,49.2,63.0,62.1,70.5124,70.7715,1.134,73.7,34.8,87.298,1.623,1.4,35.154,35.3,37.0,33.5,37.9,62.0,44.2,38.1,18.8,85.0,10.0,2,1,0,1,Mid-High (Q3),Mid-Low (Q2),1.7999999999999972,-0.8999999999999986,39.183,775,274,1320,725
2025,153,Oklahoma,SEC,9,64,20,13,60.60606,33,18.345,119.062,100.717,0.855,16.818,37.0,41.9,30.5,41.9,54.9,51.1,54.6,54.9,58.1,58.1,68.6051,70.0235,1.126,79.4,39.6,48.517,2.256,2.1,39.435,37.0,41.9,30.5,41.9,59.3,41.9,42.5,16.2,93.7,8.9,2,1,0,1,High (Q4),Mid-High (Q3),6.5,0.0,46.509,772,286,1070,584
2025,157,Oregon,B10,5,32,24,9,72.72727,33,20.149,116.643,96.4943,0.874,17.877,34.0,38.6,31.7,37.4,52.2,49.1,53.0,50.0,61.4,62.6,67.673,68.6042,1.099,76.3,33.4,60.009,2.452,5.3,35.999,34.0,38.6,31.7,37.4,60.3,35.8,42.8,25.6,89.3,6.3,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),2.3000000000000007,1.2000000000000028,39.372,739,251,1177,624
2025,167,Purdue,B10,4,16,22,11,66.66667,33,23.8002,124.163,100.363,0.929,25.043,38.5,38.1,30.7,42.7,56.3,52.0,55.5,56.4,61.9,57.3,65.0357,66.5761,1.17,73.0,34.6,73.946,1.484,4.3,38.46,38.5,38.1,30.7,42.7,68.5,28.0,44.8,33.9,79.1,5.8,4,0,1,1,Mid-High (Q3),High (Q4),7.800000000000001,-4.600000000000001,44.0055,710,273,1155,641
